cyc,time,buffer,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
548,4,5,8,548,19782.7,-0.0633092,37.4573,12.3645,118.308,0.0331645,23.054,500,-7.48735,-7.41943,-10.5568,-3.67158,-5.44231,-174.436,11244.9,25.2778,9779.18,15101.7,-6.38897,-6.32105,-8.36004,-2.5732,-4.34393,0.70129,11383.9,37.9092,9918.13,0.534404,0.994206,0.00699169,21302,-0.00152016,1.10479,12.5942,10.1753,117.759,87.9352,0.873819,12.3623,11.2905,117.735,137.325,0.0238399,-49.3897 
549,7,8,8,549,20881.5,-0.215874,38.6578,12.5859,118.378,0.350645,-57.2648,500,-1.77257,-3.31078,-3.53371,-5.39646,-9.53455,-233.358,11396.8,44.7357,10550.7,16492.2,-0.303175,-1.84139,-0.594918,-3.92706,-8.06515,0.959616,11582.6,61.6337,10736.5,0.518955,0.990774,0.0104641,22319.2,-0.00139697,1.08565,12.7888,10.3252,117.788,87.7659,0.917319,12.5574,11.454,117.739,137.097,0.0490351,-49.3315 
550,2,3,8,550,22245.7,-0.207685,41.3773,12.4714,118.264,-0.22433,178.696,1.01656e-06,-3.4942,-2.68337,-7.62666,-1.91287,-2.59364,-230.09,12315.9,22.2476,10934.9,18103.5,-2.04538,-1.23455,-4.72903,-0.464053,-1.14483,0.508306,12499.2,38.9089,11118.1,0.529237,0.994582,0.00640532,23617.3,-0.00130744,1.18652,12.5862,10.3581,117.878,88.4469,0.957772,12.4911,11.3752,117.561,137.802,0.317233,-49.355 
551,1,2,8,551,21098.2,-0.15879,39.5602,-12.4229,118.01,0.0764882,29.0285,0.00189891,-5.19124,-7.25594,-6.78166,-4.70443,-1.52294,-211.801,11843.5,19.3623,10483.8,16070.7,-3.85758,-5.92228,-4.11435,-3.37077,-0.189283,0.764278,12012.2,34.6993,10652.5,0.529996,0.99497,0.00596464,22664.7,-0.00150445,1.13725,12.6603,10.3463,117.418,88.1896,0.926054,12.3716,11.3891,117.365,137.596,0.0533477,-49.4064 
552,9,10,8,552,19822.6,-0.323864,37.2833,12.5339,118.491,0.417517,48.7075,101.1,-5.1932,-3.36335,-7.68153,-5.95866,-3.99965,-249.15,10578.2,26.154,10352.7,15874.3,-3.62437,-1.79452,-4.54387,-4.38984,-2.43082,0.729264,10776.7,44.1955,10551.2,0.505286,0.992874,0.00765689,21327.9,-0.00142828,1.02871,12.6299,10.2475,117.965,87.9064,0.907329,12.4661,11.4593,117.82,137.257,0.144323,-49.3501 
553,30,31,8,553,15366.2,-0.345118,29.2359,12.7553,118.225,-0.0917243,117.038,362.587,-7.44111,-4.99867,-8.76379,-5.51689,-2.82358,-265.378,8226.54,4.72466,8543.77,12489,-5.7701,-3.32766,-5.42176,-3.84588,-1.15256,0.722217,8437.92,23.9413,8755.15,0.490775,0.995059,0.00501206,17193.1,-0.00176478,0.76491,13.0359,10.5095,117.645,88.2816,0.718332,12.8892,11.6671,117.619,137.673,0.0263161,-49.3909 
554,25,26,8,554,13579.2,-0.318597,26.6275,12.4342,118.346,-0.0716418,195.906,4.17692,-3.69614,-3.7428,-2.6839,-3.42727,-8.90083,-237.131,7466.19,-3.81299,7502.15,11235,-2.20299,-2.24965,0.302402,-1.93412,-7.40768,1.02241,7655.08,13.3582,7691.04,0.498828,0.996956,0.00318927,15346.1,-0.00164486,0.70477,12.7715,10.5241,117.596,88.2812,0.662071,12.5512,11.3749,117.923,137.622,-0.32655,-49.3405 
555,20,21,8,555,15043.2,-0.30812,29.0373,12.6615,118.338,0.05924,-23.1973,1.94846,-3.90456,-2.3364,-8.52501,-5.26764,-4.16549,-207.958,7843.86,-4.04922,8528.16,12013.2,-2.5951,-1.02695,-5.90609,-3.95819,-2.85604,0.638602,8009.51,11.0095,8693.81,0.479516,0.9976,0.00232735,16703.3,-0.00166165,0.743572,12.9633,10.3424,117.813,87.8988,0.736149,12.8394,11.3983,117.786,137.316,0.0270512,-49.4173 
556,6,7,8,556,20086.3,-0.123932,38.1808,-12.2417,118.364,0.130592,-11.5059,500,-5.4186,-5.57323,-3.77985,-3.98936,-4.27268,-236.687,11050.3,4.27047,10270.4,15264.2,-3.92824,-4.08287,-0.799139,-2.499,-2.78233,0.94329,11238.8,21.4096,10458.9,0.517972,0.996677,0.00375665,21697.7,-0.00154892,1.10387,12.5225,10.0513,117.92,87.9373,0.924345,12.4988,11.1416,117.668,137.33,0.252475,-49.3928 
557,8,9,8,557,20325,-0.320361,37.865,12.619,118.257,-0.208749,-708.376,489.033,-0.124924,-5.58699,-5.75149,-2.97335,-3.24847,-234.59,11329,24.7031,10139.5,20368.4,1.35223,-4.10984,-2.79719,-1.4962,-1.77132,0.682942,11515.9,41.6903,10326.4,0.527229,0.993704,0.00738217,21842.2,-0.00143681,1.06221,12.8931,10.4375,117.788,88.1401,0.881235,12.4759,11.4687,117.522,137.392,0.265571,-49.2516 
558,10,11,8,558,19876.5,-0.04485,37.5103,12.3489,118.074,0.246271,-125.015,500,-7.36469,-2.95302,-9.61879,0.789013,-6.93377,-221.302,10915.2,-1.94474,10175.5,16081.3,-5.97121,-1.55954,-6.83183,2.18249,-5.54029,0.614465,11091.4,14.0803,10351.8,0.517247,0.997783,0.00249934,21443.2,-0.00159402,1.06715,12.5472,10.2825,117.616,88.8569,0.901827,12.5222,11.338,117.401,138.445,0.21481,-49.588 
559,18,19,8,559,16913.5,-0.0979709,31.4779,12.6469,118.249,-0.00929074,33.8657,500,-3.86874,-9.44742,-15.8384,-6.36769,-7.36749,-209.198,9181.95,18.2962,8967.44,12969.7,-2.55148,-8.13016,-13.2039,-5.05042,-6.05023,0.622597,9348.58,33.4448,9134.07,0.505803,0.993778,0.00669976,18482.7,-0.00159527,0.852728,12.9905,10.4944,117.655,87.2997,0.762153,12.8789,11.53,117.508,136.57,0.146869,-49.2706 
560,12,13,8,560,18165.8,-0.36333,34.5564,12.611,118.135,-0.233493,676.567,294.07,-4.33745,-5.94098,-11.9146,-3.58329,-4.24325,-212.901,9875.51,17.0079,9692.42,19329,-2.99687,-4.6004,-9.23343,-2.24271,-2.90267,0.579842,10045.1,32.4246,9862,0.504599,0.994383,0.00602007,19907.1,-0.00169324,0.927717,12.8203,10.4798,117.687,88.5968,0.841738,12.4072,11.6327,117.412,138.107,0.274722,-49.51 
561,40,41,8,561,16813.9,-0.332338,32.0209,12.5815,118.372,0.0389028,-154.271,180.436,-3.5966,-2.06745,-4.20806,-5.09994,-4.29355,-216.175,8819.62,4.18669,9347.66,13310.2,-2.2354,-0.706258,-1.48567,-3.73875,-2.93236,0.866137,8991.81,19.8404,9519.85,0.485738,0.996153,0.00382447,18511.7,-0.00167091,0.840351,12.79,10.3693,117.8,88.2721,0.803398,12.7307,11.5178,117.757,137.854,0.0427686,-49.5823 
562,60,61,8,562,17579.8,-0.00521324,31.9825,-12.8801,118.074,-0.00220244,1.41954,0.00674272,-6.03897,-8.8321,-10.0874,-4.79916,-7.08524,-222.867,9575.88,44.3529,9194.21,13410.1,-4.63564,-7.42876,-7.2807,-3.39583,-5.68191,0.743843,9753.4,60.4912,9371.73,0.509978,0.989263,0.0117504,19125.1,-0.00154036,0.851686,13.2782,10.6997,117.557,87.6988,0.759658,12.908,11.8121,117.286,137.172,0.270319,-49.4736 
563,50,51,8,563,17922.3,-0.241718,33.084,-12.9576,118.483,0.252671,-75.2778,335.347,-5.22851,-6.62391,-7.1223,-3.6227,-8.65777,-216.237,9364.74,24.7576,9722.54,14574.5,-3.86692,-5.26232,-4.39912,-2.26112,-7.29619,0.809444,9536.98,40.4159,9894.78,0.490793,0.992638,0.007468,19431.8,-0.00146006,0.882819,12.6125,10.5793,117.887,88.2772,0.815616,12.8439,11.657,117.852,137.863,0.0350134,-49.5863 
564,3,4,8,564,20145.5,-0.343282,38.5885,12.3488,118.073,0.0414875,318.766,255.1,-4.51522,-5.74167,-6.03919,-2.70779,-5.60309,-228.267,11706.1,23.8222,9745.83,15942.8,-3.07789,-4.30434,-3.16452,-1.27045,-4.16576,0.802007,11887.9,40.3516,9927.65,0.544929,0.994095,0.00743171,21815.6,-0.00157432,1.16029,12.469,10.1932,117.624,88.397,0.891159,12.2793,11.0822,117.333,137.782,0.290613,-49.3853 
565,5,6,8,565,20206.1,-0.025925,38.2225,12.1988,118.211,0.00472146,-4.54031,499.996,-5.98388,-2.1729,-7.76443,0.318654,-1.67821,-193.387,11233.2,21.3259,10101.4,15179.3,-4.76618,-0.955196,-5.32902,1.53636,-0.460506,0.465738,11387.3,35.3295,10255.4,0.526149,0.9946,0.00630597,21642.6,-0.00132129,1.11438,12.4996,10.1021,117.689,88.3793,0.91156,12.1439,11.315,117.599,137.665,0.0896225,-49.2856 
566,16,17,8,566,16772.7,-0.12584,30.9604,-12.737,118.506,-0.0201944,-28.5568,500,-5.92877,-5.03064,-5.24484,-2.05342,-5.84344,-194.916,8893.89,11.0593,8953.28,12855.9,-4.70144,-3.8033,-2.79016,-0.826081,-4.6161,0.833295,9049.15,25.1736,9108.53,0.498365,0.995155,0.00506532,18157.7,-0.00144175,0.819595,13.0992,10.5519,117.953,88.1359,0.76086,12.7822,11.5451,117.756,137.58,0.197423,-49.4446 
567,14,15,8,567,16431.8,-0.0436375,30.938,-12.4338,118.232,0.0164794,24.3272,8.42501e-07,-2.22103,-6.91027,-7.44218,-4.01073,-5.59352,-224.255,8897.68,3.06426,8716.83,12535.5,-0.808956,-5.49819,-4.61803,-2.59865,-4.18145,0.739172,9076.3,19.3031,8895.46,0.505031,0.996292,0.00398145,17971.8,-0.00147104,0.860484,12.8422,10.1928,117.806,87.3198,0.777259,12.5664,11.1761,117.451,136.756,0.355222,-49.4364 
568,4,5,8,568,20951.1,-0.039674,38.9946,12.4455,118.214,0.0226432,-8.95434,500,-4.3647,-7.14645,-7.43547,-2.07131,-3.63715,-254.074,11894.5,26.759,10192.6,15805,-2.76486,-5.54661,-4.2358,-0.471473,-2.03732,0.718665,12096.9,45.1571,10394.9,0.537835,0.99351,0.00793885,22491.8,-0.0013826,1.15039,12.669,10.2406,117.713,88.072,0.893003,12.5379,11.3164,117.55,137.645,0.163758,-49.5735 
569,7,8,8,569,20848.2,-0.167434,39.1541,12.4023,118.226,0.0604349,20.448,500,-4.54609,-8.07985,-2.67441,-5.83651,-4.64351,-161.08,11016.4,36.2158,10921.1,15848.1,-3.53181,-7.06557,-0.64585,-4.82223,-3.62923,0.967207,11144.7,47.88,11049.4,0.502147,0.992538,0.00791911,22194.2,-0.00135866,1.07962,12.5895,10.1791,117.742,87.3799,0.964168,12.4689,11.3131,117.45,136.638,0.292164,-49.2579 
570,2,3,8,570,21583.9,0.050202,40.5156,12.164,117.938,-0.0393094,-8.38012,1.25238e-12,-7.34439,-2.00029,-12.0745,-1.46113,-3.09189,-218.062,11850.5,23.1716,10806,16054.1,-5.97132,-0.627208,-9.32837,-0.0880495,-1.71882,0.473977,12024.2,38.962,10979.7,0.522702,0.994361,0.00649436,23003.8,-0.00131344,1.1785,12.4343,10.1213,117.405,88.0635,0.965461,12.3247,11.2977,117.313,137.462,0.0927056,-49.3985 
571,1,2,8,571,23505.6,-0.34212,44.2327,12.4201,118.293,0.214967,125.277,17.221,-2.05577,-5.73338,-7.9121,-6.48612,-1.75882,-232.985,12685.7,38.2456,11926.8,18760.6,-0.588725,-4.26634,-4.97801,-5.01908,-0.291771,0.671287,12871.3,55.1166,12112.4,0.515187,0.992562,0.0083127,24983.6,-0.00144493,1.24839,12.5465,10.1852,117.756,87.8922,1.07306,12.3849,11.1809,117.641,137.145,0.11541,-49.2532 
572,9,10,8,572,19808.6,-0.315301,37.2299,12.5175,118.35,0.428286,-63.3776,0.228564,-8.45195,-10.6824,-11.7854,-4.07764,0.632421,-224.549,10317.1,15.2156,10593.6,16054.3,-7.03802,-9.2685,-8.95756,-2.66372,2.04634,0.653901,10495.9,31.4757,10772.5,0.493499,0.994779,0.00535357,21268.4,-0.00135057,1.002,12.6283,10.2392,117.881,88.0455,0.927831,12.4493,11.4229,117.586,137.367,0.295099,-49.3215 
573,30,31,8,573,14302.1,-0.335433,27.5118,12.6746,118.179,0.396647,172.318,106.239,-7.90525,-8.1361,-8.96782,-6.13619,-5.59663,-184.47,7617.39,-1.03923,7999.7,13576.4,-6.74369,-6.97454,-6.6447,-4.97463,-4.43507,0.776818,7764.33,12.3187,8146.64,0.487986,0.997231,0.00277775,15911,-0.00168978,0.714328,13.0555,10.4576,117.586,87.9758,0.697448,12.6155,11.5026,117.527,137.28,0.059561,-49.3044 
574,25,26,8,574,14851.8,-0.349267,27.9186,12.9738,118.279,-0.176948,222.446,48.7497,-2.16663,-7.09941,-8.26072,-3.6584,-5.80238,-173.682,7840.81,7.5029,8323.23,13072.5,-1.07301,-6.00579,-6.07347,-2.56478,-4.70875,0.702657,7979.15,20.0796,8461.58,0.485328,0.995615,0.00435235,16440.7,-0.00166014,0.716217,13.13,10.5812,117.67,87.899,0.691848,13.0804,11.6639,117.672,137.207,-0.00124674,-49.308 
575,20,21,8,575,16154.2,-0.00957484,30.0533,12.597,118.449,-0.0243306,10.2397,500,-3.81438,-3.86805,-3.31169,-4.44365,-1.93761,-179.193,7978.6,1.10125,9447.12,12332.2,-2.68605,-2.73971,-1.05503,-3.31532,-0.809279,0.900519,8121.33,14.0771,9589.85,0.458543,0.996976,0.00269676,17711.2,-0.00158226,0.750979,12.9082,10.4543,117.885,88.2133,0.795239,12.8705,11.5872,117.821,137.657,0.0635137,-49.4438 
576,6,7,8,576,22472.9,-0.322671,41.2159,12.7314,118.288,0.328559,114.631,497.517,-8.60986,-4.70548,1.29842,-2.01395,-2.53101,-200.453,12117.3,59.7712,11311.5,18308,-7.34766,-3.44328,3.82282,-0.751747,-1.26881,1.42529,12276.9,74.2865,11471.2,0.516965,0.989522,0.0117887,23748.1,-0.001279,1.12447,12.9121,10.5144,117.789,88.2681,0.974686,12.4585,11.5704,117.585,137.677,0.203548,-49.4087 
577,8,9,8,577,19405.8,-0.343868,36.3053,12.6846,118.125,-0.148045,198.621,452.374,-5.48129,-7.26961,-6.80847,-0.681678,-3.77162,-230.183,10727.9,17.3929,9868.79,15948.6,-4.03189,-5.82021,-3.90966,0.767724,-2.32221,0.744738,10911.2,34.0611,10052.1,0.52049,0.994567,0.00620315,20963.4,-0.00147656,1.0246,12.8955,10.2487,117.661,87.7458,0.873345,12.5071,11.252,117.427,137.027,0.234172,-49.2814 
578,10,11,8,578,19852.3,-0.0975916,36.8173,12.5906,118.18,-0.0709309,100.527,6.01153e-09,-5.35121,-2.99646,-9.48285,-4.31748,-6.67992,-178.816,10821.8,30.0134,10208.2,15322.2,-4.22525,-1.8705,-7.23094,-3.19152,-5.55396,0.672396,10964.3,42.9619,10350.7,0.514394,0.99319,0.00758791,21314.9,-0.00153359,1.03116,12.818,10.3281,117.62,87.7212,0.881813,12.7524,11.3889,117.5,137.214,0.120554,-49.4928 
579,18,19,8,579,15914.2,-0.327178,29.8121,12.8399,118.174,0.292554,-201.245,247.811,-0.0458984,-3.70408,-4.5547,-2.93243,-3.39233,-233.969,8493.52,8.28452,8608.03,14377.4,1.42734,-2.23084,-1.60822,-1.45919,-1.91909,0.722242,8679.88,25.2268,8794.39,0.496724,0.99494,0.00525632,17474.3,-0.00151591,0.798166,12.9783,10.4076,117.573,88.3193,0.732138,12.86,11.4989,117.428,137.764,0.144412,-49.4447 
580,12,13,8,580,19309,-0.0641578,35.9704,12.5536,118.139,0.0333581,-45.7526,500,-5.16778,-4.81755,-10.5127,-2.63066,-1.98588,-217.549,10405.4,23.3133,10144.5,14749.4,-3.79793,-3.4477,-7.773,-1.26082,-0.61603,0.539936,10578.6,39.0666,10317.7,0.506243,0.993579,0.00692654,20896.4,-0.00159031,0.977967,12.9454,10.4222,117.656,88.3698,0.870984,12.5674,11.5809,117.442,137.718,0.214166,-49.3485 
581,40,41,8,581,17526.8,-0.0294334,32.2237,-12.8318,118.285,0.108977,-190.492,500,-5.82838,-3.82077,-8.78776,-8.57108,-1.03878,-195.495,9319.17,16.8073,9465.81,14136.2,-4.5974,-2.5898,-6.32581,-7.3401,0.1922,0.693827,9474.89,30.9635,9621.53,0.496161,0.994314,0.00589324,19096.4,-0.00166447,0.855701,13.1885,10.4526,117.799,88.3024,0.777442,13.0106,11.8575,117.609,137.692,0.189827,-49.3892 
582,60,61,8,582,17844.5,-0.0779546,33.0805,12.6666,118.362,0.0259852,96.4717,500,-5.77112,-5.16947,-9.88032,-3.90223,-2.36271,-241.422,9589.92,12.1036,9467.14,13722,-4.25096,-3.6493,-6.83998,-2.38207,-0.842543,0.619257,9782.23,29.5855,9659.44,0.503158,0.994735,0.00561045,19441.7,-0.00155961,0.881325,12.9538,10.6303,117.823,88.1608,0.798025,12.8552,11.5977,117.68,137.526,0.142842,-49.3649 
583,50,51,8,583,16988.8,-0.323732,32.3399,12.5485,118.214,0.031129,161.822,97.4125,-6.86494,-2.78901,-11.2948,-5.54548,-5.05147,-195.829,9380.7,2.66992,8901.34,13374.7,-5.63186,-1.55593,-8.82865,-4.3124,-3.81839,0.634382,9536.68,16.8504,9057.33,0.51289,0.996917,0.00341537,18594,-0.00159143,0.909812,12.6609,10.278,117.559,87.9989,0.772006,12.6637,11.4459,117.677,137.512,-0.118445,-49.5136 
584,3,4,8,584,21654.1,0.0678336,40.0006,12.4369,117.965,-0.0565959,9.34296,1.635e-12,-5.14159,-7.66474,-7.90123,-3.01508,-4.86376,-240.867,12519.3,38.7192,10225.6,16211.9,-3.62491,-6.14806,-4.86788,-1.4984,-3.34708,0.75019,12711.1,56.161,10417.4,0.549586,0.992327,0.00983326,23128.5,-0.00136841,1.20589,12.6899,10.264,117.485,87.928,0.900596,12.4906,11.3171,117.214,137.015,0.271239,-49.0868 
585,5,6,8,585,21594,0.0157491,39.4229,12.4504,118.19,-0.00863605,2.72271,0.292476,-5.12783,-3.19453,-7.47651,-6.98337,-6.73866,-184.578,11873.2,44.3618,10733.6,15978.9,-3.96559,-2.03229,-5.15204,-5.82113,-5.57642,0.771503,12020.3,57.7275,10880.7,0.524881,0.991666,0.00967872,22900.9,-0.00132147,1.11487,12.8039,10.4557,117.732,88.2285,0.916497,12.5868,11.5926,117.41,137.636,0.321348,-49.4071 
586,16,17,8,586,17364.4,-0.294637,32.5102,12.6297,118.211,-0.0878728,239.809,391.86,-2.28777,-4.003,-10.2261,-2.83955,-7.57307,-192.615,8823.07,10.9661,9611.55,14052.2,-1.07493,-2.79015,-7.80044,-1.62671,-6.36022,0.603081,8976.49,24.9138,9764.97,0.478964,0.995166,0.00467785,18741.5,-0.00142927,0.833741,12.7417,10.5106,117.683,88.3575,0.821932,12.8356,11.468,117.565,137.705,0.117896,-49.3471 
587,14,15,8,587,17208.4,-0.306168,33.045,12.3623,118.262,-0.0395766,92.2186,494.973,-3.38159,-3.45268,-5.09228,-7.35319,-4.04336,-243.615,9266.8,-11.8197,9223.18,13417.2,-1.84761,-1.9187,-2.02433,-5.81921,-2.50939,0.856626,9460.85,5.82107,9417.23,0.501155,0.998924,0.00113737,18878.1,-0.00154307,0.915766,12.6292,10.1243,117.784,87.7377,0.832819,12.5047,11.0639,117.598,136.965,0.186851,-49.2273 
588,4,5,8,588,22297.7,-0.314913,41.8725,12.4199,118.076,-0.291257,137.055,399.439,-6.71222,-4.96616,-5.33984,-6.78421,-1.76311,-192.773,12111.6,20.7815,11337.3,18228.9,-5.49838,-3.75232,-2.91216,-5.57037,-0.549268,0.840713,12265.2,34.7407,11490.8,0.516298,0.995068,0.00553848,23756,-0.00136971,1.18785,12.6822,10.113,117.584,87.5593,1.05989,12.1886,10.8315,117.388,136.739,0.196256,-49.1795 
589,7,8,2,589,21175.1,-0.0277268,39.1495,-12.5054,118.251,-0.051668,-6.62639,0.000842751,-5.88516,-3.28306,-4.08854,-7.25705,-1.80195,-142.239,11695.8,31.7955,10578.4,15948.6,-4.98952,-2.38742,-2.29726,-6.36141,-0.906311,0.864404,11809.1,42.0954,10691.7,0.524832,0.993801,0.00720055,22500.8,-0.00146803,1.11325,12.7622,10.3758,117.733,89.0489,0.90096,12.639,11.6332,117.624,138.809,0.109344,-49.7602 
590,2,3,2,590,23174.3,-0.0341322,42.6447,12.4741,118.059,-0.0493356,-9.51318,470.963,-7.80837,-4.67494,-4.9035,-4.16458,-6.27625,-240.073,12981.2,47.9061,11177.4,17332.1,-6.2967,-3.16326,-1.88015,-2.6529,-4.76458,0.899766,13172.4,65.2903,11368.6,0.536751,0.991401,0.0104685,24541,-0.00131244,1.23656,12.7889,10.314,117.591,87.9276,0.990388,12.4684,11.2658,117.364,137.267,0.227168,-49.3395 
591,1,2,2,591,22575.9,-0.328629,42.2806,12.4797,118.098,0.18034,-145.326,491.231,-10.85,-1.86846,-9.67564,-1.71887,-3.27293,-199.724,12485.7,33.0293,11139.7,18029.9,-9.59239,-0.610853,-7.16042,-0.461259,-2.01532,0.639096,12644.8,47.4918,11298.8,0.528108,0.99347,0.00768337,23943.6,-0.00134963,1.19918,12.6241,10.3456,117.583,87.9342,0.985411,12.3225,11.4298,117.345,137.029,0.238202,-49.0951 
592,9,10,2,592,23989.7,-0.320162,43.3391,12.8614,118.107,0.452948,458.318,300.835,-7.22382,-5.19851,-8.84827,-2.55531,-4.20231,-236.579,13037.8,72.9746,11880.1,24903.1,-5.73414,-3.70884,-5.86892,-1.06563,-2.71263,0.692569,13226.2,90.1058,12068.5,0.522884,0.988218,0.0135669,25294.8,-0.00133022,1.20164,12.8061,10.6274,117.613,88.3228,0.976824,12.8207,11.8916,117.412,137.743,0.200886,-49.42 
593,30,31,2,593,23154.6,-0.151113,41.9004,12.6937,118.175,0.0214068,-38.1659,3.55352e-08,-2.96554,-2.13183,-10.8974,-4.61318,-0.1291,-192.211,12470.9,39.071,11581.9,17340.7,-1.75524,-0.921521,-8.47678,-3.40287,1.0812,0.370935,12624,52.9895,11735,0.518248,0.992708,0.0082494,24359.1,-0.00127981,1.16334,12.973,10.3994,117.617,88.1963,0.977155,12.6385,11.7073,117.563,137.518,0.0534976,-49.3216 
594,25,26,2,594,20631.7,-0.256345,38.5999,12.4648,118.181,-0.0514501,95.6439,3.19581e-06,-6.4738,-6.43128,-10.7396,-8.469,-3.75198,-193.644,11572.2,29.5992,10144.2,15822.9,-5.25448,-5.21196,-8.30091,-7.24967,-2.53265,0.709247,11726.4,43.6215,10298.5,0.532417,0.993532,0.00774224,22024.9,-0.00136174,1.1385,12.6504,10.0718,117.567,87.5121,0.905033,12.506,11.1932,117.585,136.957,-0.0173617,-49.4447 
595,20,21,2,595,21352.4,-0.0625089,39.774,12.3664,118.24,0.276527,-110.322,499.775,-2.90893,-4.05393,-3.50044,-5.45988,-4.43469,-170.192,11775.8,30.9884,10576.6,17004.8,-1.83728,-2.98227,-1.35714,-4.38823,-3.36304,0.90256,11911.4,43.3124,10712.2,0.526503,0.993677,0.00739309,22623.6,-0.00124501,1.13174,12.7145,10.2722,117.744,87.7684,0.938766,12.2656,11.3898,117.516,137.058,0.228269,-49.29 
596,6,7,2,596,22172.1,-0.293329,41.6375,-12.3657,118.269,0.143086,194.433,0.00063249,-3.65176,-9.65249,-10.3866,-7.03648,-5.29619,-231.842,11854.3,19.8866,11359.6,17666.6,-2.19191,-8.19264,-7.46688,-5.57663,-3.83634,0.726131,12039,36.6749,11544.3,0.510488,0.994697,0.00581812,23583.2,-0.00128229,1.16555,12.5277,10.1841,117.787,88.3804,1.03647,12.189,11.1465,117.492,137.879,0.294859,-49.4986 
597,8,9,2,597,22418,-0.281129,41.7255,12.4331,118.213,-0.0622903,220.4,353.022,-9.18673,-3.53019,-9.18207,-1.64247,-3.4268,-183.209,12329.5,28.6028,11005.8,17334.8,-8.03312,-2.37658,-6.87484,-0.488858,-2.27319,0.657057,12475.4,41.8694,11151.8,0.528011,0.994161,0.00686869,23627.2,-0.00116837,1.20033,12.4709,10.2968,117.765,87.7645,0.980573,12.3137,11.3313,117.467,137.097,0.298292,-49.3324 
598,10,11,2,598,22571.9,-0.312694,42.0603,12.5,118.183,0.248961,-52.0778,416.744,-9.11217,-6.22576,-9.73908,-7.05462,-5.63221,-195.569,12526.2,24.4165,11087.7,17537.2,-7.88072,-4.99431,-7.27618,-5.82317,-4.40077,0.760456,12682,38.5782,11243.5,0.530062,0.994705,0.00628083,23925.5,-0.00130139,1.231,12.5834,10.125,117.681,88.1118,0.990218,12.3925,11.2335,117.542,137.437,0.139193,-49.325 
599,18,19,2,599,21861.9,-0.290834,40.5254,12.5318,118.055,-0.297882,92.6714,295.201,-3.67211,-5.48779,-2.90599,-5.84518,-3.99787,-161.018,12345.7,45.9911,10427.5,17431,-2.65822,-4.4739,-0.878217,-4.83129,-2.98398,0.944507,12474,57.6509,10555.8,0.541646,0.991977,0.00996052,23029.8,-0.00121078,1.15506,12.641,10.6099,117.567,88.6392,0.88944,12.4467,11.726,117.386,138.103,0.180856,-49.4639 
600,12,13,2,600,21696.1,-0.191922,40.9384,12.3359,118.097,-0.0484926,92.859,4.73511e-06,-5.81308,-2.38715,-9.2179,-6.36942,-1.32248,-188.358,12082.2,40.1577,10821.9,16586.4,-4.62705,-1.20111,-6.84582,-5.18338,-0.136448,0.619546,12232.3,53.7972,10971.9,0.527157,0.992362,0.00895129,23204.2,-0.00149095,1.17233,12.4998,10.3422,117.644,87.865,0.959944,12.4432,11.3048,117.325,137.211,0.319012,-49.3458 
601,40,41,2,601,21361.9,-0.264032,39.0867,12.6374,117.994,0.208621,36.005,12.1611,-5.2653,-3.68563,-12.2928,-4.93235,-3.41791,-198.998,11602.7,31.2699,10623.1,16324.3,-4.01227,-2.43259,-9.78676,-3.67931,-2.16487,0.556675,11761.2,45.6798,10781.6,0.521727,0.993249,0.00774422,22542.9,-0.00121939,1.09143,12.8147,10.4129,117.537,87.6146,0.910324,12.6699,11.5384,117.255,137.071,0.28166,-49.4568 
602,60,61,2,602,18639.2,-0.241511,35.725,12.2483,118.098,-0.000588334,167.647,495.417,-3.70197,-5.93822,-5.65651,-3.70873,-5.93602,-167.595,10626.1,13.6438,9180.29,14247.6,-2.64667,-4.88291,-3.54591,-2.65343,-4.88072,0.809458,10759.6,25.7798,9313.78,0.536014,0.995825,0.00507294,20073.4,-0.00135707,1.05658,12.5208,10.0642,117.638,87.8642,0.852092,12.2027,10.9757,117.423,137.205,0.21489,-49.3407 
603,50,51,2,603,20347.4,-0.292352,38.2073,12.4948,118.265,-0.0976402,499.804,462.113,-3.13422,-6.41639,-11.0713,-1.90383,-2.72087,-225.521,11188.4,17.168,10316.9,17129.3,-1.71418,-4.99634,-8.23123,-0.483781,-1.30082,0.507889,11368,33.4986,10496.5,0.519929,0.99487,0.00584451,21864.6,-0.00143887,1.07564,12.5437,10.4308,117.755,88.0978,0.894214,12.5838,11.4282,117.61,137.344,0.144847,-49.2466 
604,3,4,2,604,23092.6,-0.0652314,43.017,12.3609,118.041,-0.0885845,6.34661,500,-10.7903,-5.92213,-8.35131,-2.70764,-4.767,-163.286,12660.6,32.7796,11529.5,17327.8,-9.76218,-4.89397,-6.29497,-1.67947,-3.73883,0.761278,12790.7,44.6035,11659.6,0.52313,0.993934,0.00699763,24450.2,-0.001311,1.24668,12.4603,10.186,117.556,88.0816,1.01878,12.421,11.2983,117.36,137.289,0.196175,-49.2071 
